id,name,barcode,category,description,quantity,price,cost,weight,expiration_date,date_received,last_updated,status
4ac6f5d1-86b0-418f-ae5a-9a09ea1fe9d2,Sesame Garlic Noodles,PT80 6632 5380 4864 6051 5152 1,Food - Pasta,Delicious noodles tossed in a sesamegarlic sauce.,8452,748.1,846.2,86.43,11/14/2022,6/30/2028,3/3/2022,Inactive
c5bc2be6-7a13-4df7-abf1-d9058073f6eb,Chocolate Almond Milk,MR04 8719 4143 7001 4108 8581 985,Food - Dairy Alternatives,Rich and creamy almond milk with a hint of chocolate.,1636,305.64,509.92,2.38,7/31/2023,7/17/2025,11/16/2025,Inactive
5ce77dce-7168-49ea-9b14-a35beb354e3c,Smart Light Bulbs,GB04 QFLR 6608 6533 1744 61,Smart Home,Color-changing smart LED bulbs compatible with Alexa.,3559,790.32,958.23,15.07,1/8/2025,3/11/2022,1/25/2028,Active
5e1de637-747d-46c2-b1e8-bded9e9ba921,Wooden Blocks,PS12 SHVS DBEP IPJC C6QB ZCZ6 DDGV F,Toys,Classic wooden building blocks for toddlers.,500,132.67,792.92,15.86,8/26/2022,1/12/2028,3/31/2030,Pending
c9e06b68-5418-4196-bc2c-f8071773decd,Athletic Compression Tights,ME43 6995 9924 6333 9508 63,Clothing - Activewear,High-performance compression tights designed for optimal support and comfort.,3520,725.87,818.78,76.24,3/30/2029,2/5/2024,7/4/2025,Inactive
d4854af5-7002-4c35-b59e-7159e7435c75,Whole Wheat Bread,PT38 5587 9391 1467 9913 9093 4,Food - Bakery,"Freshly baked whole wheat bread, rich in fiber.",1488,754.57,429.76,72.77,8/7/2024,1/26/2027,7/6/2029,Inactive
8b3a42b0-9279-4d5d-be71-9821e72ec0e6,Instant Read Meat Thermometer,IS43 5024 8714 6642 5189 0758 59,Kitchen,Fast and accurate thermometer for grilling and cooking.,8348,895.67,687.26,47.69,7/23/2028,12/28/2030,3/17/2026,Pending
ef3e1c38-953a-4284-ad0b-b310f68712f9,Portable Camping Shower,MT51 PTBQ 9914 46N9 FU6D Z2T9 QCRZ DLD,Outdoor,Convenient shower system for camping and outdoor activities.,3085,889.0,184.71,48.18,6/12/2026,9/1/2023,11/12/2024,Pending
ee7190c3-2ab2-4f0c-a92f-5e5db946a6f5,Sunglasses Case,TN37 1163 2923 9916 0494 5899,Accessories,Hard-shell case for protecting sunglasses.,2821,27.46,681.02,64.99,3/20/2027,11/21/2023,12/3/2027,Pending
7a344684-726c-44fb-b269-709b241ac045,Window Bird Feeder,PL03 5120 3179 7578 8323 9652 4965,Outdoor,Suction cup bird feeder for close-up bird watching.,9400,408.71,576.8,18.43,1/11/2023,4/13/2025,5/11/2025,Inactive
47dad162-4ea0-43c7-b0af-ff5053f8bda5,Electric Air Pump,FR17 7330 3517 51PS DHLI VGF3 103,Outdoor,Fast and convenient air pump for inflating toys and furniture.,2219,417.06,585.08,86.61,5/4/2025,4/22/2026,7/10/2029,Pending
ce4be7db-221a-4052-beec-6be34e150d8c,Vegetable Stir-Fry Kit,RO27 LAMF EU1L CN4M DNZF KTE7,Food - Produce,"A mix of fresh vegetables with a savory stir-fry sauce, ready to cook.",9698,719.25,77.5,0.83,7/14/2024,7/19/2025,3/18/2025,Pending
5413788d-87fe-47b6-8fca-dfed6af450ea,LED Makeup Mirror,CH83 7965 16GC NJVW 0QDQ X,Beauty,Illuminated vanity mirror with adjustable brightness settings.,4791,503.69,907.66,84.01,5/25/2030,10/8/2030,8/18/2024,Active
453160dd-4d71-4f22-be0f-46e67fe2e54c,Honey Mustard Pretzel Bites,GB15 DGUE 7414 9183 9283 83,Food - Snacks,"Delicious pretzel bites with a sweet honey mustard flavor, perfect for dipping.",3979,511.06,150.33,23.36,9/13/2027,6/26/2030,3/1/2028,Pending
82325bff-5288-4d3f-9161-eb6fe46c9385,Glass Water Bottle,CR70 0555 9338 5552 2074 3,Fitness,Borosilicate glass water bottle with silicone sleeve.,1618,759.89,763.26,80.15,11/15/2026,11/17/2023,7/11/2023,Active
734d4a04-e2ba-4992-bd53-e08a0993a64f,Baby Monitor,SA16 53UU XXMC 6UFO VMUX 444A,Baby,Video baby monitor with night vision.,5413,973.89,96.02,93.09,11/17/2029,9/18/2022,1/18/2024,Active
3354c107-4241-4538-82ff-03a109c87079,Multifunctional Baby Bottle Warmer,RS89 8079 1263 9166 9647 93,Baby,Warmer for heating baby bottles and food jars.,685,916.28,640.7,58.8,10/31/2023,10/19/2024,11/10/2026,Inactive
8a3b016d-15b3-4a9b-880e-27596cffc24b,Travel Makeup Organizer,ES02 1891 5326 2903 8850 9750,Beauty,Compact organizer for cosmetics during travel.,6013,995.62,349.93,3.77,7/24/2027,9/9/2024,9/24/2030,Pending
c9efaea4-2309-4341-a772-201b715e70f2,Lemon Garlic Marinade,FR79 4927 8067 68QB BRID 2LBB 259,Food - Condiments,"A zesty marinade made with lemon juice and garlic, ideal for chicken or fish.",2069,52.73,151.27,53.84,5/13/2028,6/8/2025,10/29/2029,Pending
57f8e049-2d6a-40d2-b99b-8a432273d12e,Wall Art,AL79 6034 7500 ZTDI 3XBZ HHAU CZUQ,Home,Abstract canvas print to enhance home decor.,358,58.17,74.33,15.46,2/4/2027,11/17/2027,6/24/2029,Pending
66487042-8568-4c15-b154-1c7b1a332c64,Portable Blender,FI91 7059 3505 7437 69,Kitchen,Battery-operated blender for smoothies on the go.,4508,622.28,253.48,19.14,7/4/2025,9/6/2025,4/20/2023,Active
8a8cab5e-d544-4ee9-94a0-62cc316e4bb6,Dish Soap Dispenser,SI02 9575 7004 4490 305,Kitchen,Stylish dish soap dispenser with sponge holder.,5258,748.66,554.82,30.93,4/21/2022,3/14/2029,4/20/2024,Pending
417fd550-5d99-4c47-8c95-f652953a76c5,Fruit Medley Juice,TN35 8809 3686 9353 6614 3109,Food - Beverages,Refreshing juice blend made with various fresh fruits.,5006,669.7,833.15,8.42,12/26/2025,4/4/2029,1/2/2022,Pending
47ffedfc-4f8c-4bed-b81c-4db43512a451,Almond Butter Crunch Bar,KZ91 016R GZBX OZVD QIWK,Food - Snacks,Nutritious snack bar made with almond butter and protein.,1351,367.41,296.41,58.63,9/6/2023,1/12/2023,6/4/2027,Inactive
61f88860-a250-44e7-9631-4da3ee2232f6,Fitness Tracker with Heart Rate Monitor,FR47 6575 6139 602W PM1Z 3ZL6 W13,Fitness,Wearable device to track fitness activities and heart rate.,5390,957.44,240.92,10.75,8/4/2024,9/2/2028,12/17/2030,Inactive
a47f4bf7-952e-41b4-9fb8-08d3ac188331,Pumpkin Spice Latte Mix,PT10 2544 0300 3515 9983 2801 2,Food - Beverages,Instant mix for delicious pumpkin spice lattes at home.,2087,687.17,913.33,67.2,2/4/2022,4/16/2023,11/25/2030,Pending
c8d30402-e19a-440f-84a7-aa1d4687b1a9,Luxury Rolling Makeup Case,LB09 4120 K1FE L5GY EPAE 3IB3 VI4Y,Beauty,Stylish and spacious case for makeup and beauty products.,4549,804.05,797.17,63.69,12/3/2025,12/12/2028,10/21/2029,Inactive
bfc6c5f3-4aa5-4dab-ad92-8bd8fdeb0368,Peach Slices in Syrup,KZ33 172A PETT DN6T 0HMG,Food - Canned Goods,"Sweet and tender peach slices preserved in syrup, great for desserts.",1724,47.81,788.21,53.98,2/2/2028,1/20/2028,10/12/2025,Active
f6d6b728-923d-4e1f-b49e-e10f234f1aca,Throw Pillow Covers,PT14 3153 1025 5862 9596 9338 8,Home,Set of decorative pillow covers to enhance your home decor.,9638,561.05,290.96,99.49,8/2/2024,6/25/2026,8/28/2030,Inactive
c781003b-6687-4d7c-a07e-c4ac05ddfc2f,Travel Pillow,IT70 W079 5886 103D IFFB DXL0 GYL,Travel,Memory foam travel pillow for neck support.,1910,577.04,882.6,53.27,9/30/2029,4/23/2029,7/15/2025,Active
7e5f1af8-c90e-4f07-93d9-4d07ae220b67,Sweet Chili Dipping Sauce,AL47 7471 3284 I0YN P0GF N7DE CQKE,Food - Condiments,A sweet and spicy sauce ideal for spring rolls or chicken nuggets.,8542,768.43,491.48,66.41,7/14/2029,10/9/2030,2/21/2024,Active
54a062e2-c34d-4ef7-a710-7c7d2dcd0d6b,Garden Vegetable Soup,PL17 9878 6836 4528 8961 6831 1407,Food - Canned Goods,"A hearty soup filled with vegetables and herbs, perfect for a light meal.",5970,115.05,815.44,96.88,1/7/2029,2/21/2030,6/14/2030,Active
11213f38-e58d-4920-8bd7-bb1639d2ac69,Digital Wireless Meat Thermometer,BE65 6886 4455 5087,Kitchen,Bluetooth thermometer that alerts you when your meat is done.,6291,736.54,185.82,68.55,8/13/2022,3/14/2024,3/4/2025,Active
0cc26e46-e631-4e5d-b13b-2d2d0a603ce7,Chocolate Chip Cliff Bars,BA79 9328 1866 1432 8271,Food - Snacks,Nutritious energy bars packed with chocolate chips.,3414,667.68,925.1,27.4,12/23/2022,5/24/2028,1/20/2022,Pending
53ece385-9386-4a78-99a4-f2d59ce8f785,Ginger Snaps,PK70 ESAX KMJW LBSJ KCRI UTCY,Food - Confectionery,Spicy ginger cookies that are crunchy and delicious.,8751,641.84,474.37,57.72,11/18/2026,7/9/2023,7/12/2029,Active
04eb2b40-e76f-4140-8b49-aff21b547e13,Arcade Game Machine,GR98 5383 752I 3LVS AF5Z PHE5 CUN,Gaming,Retro arcade machine for classic gaming.,457,270.32,585.96,74.14,12/17/2028,9/19/2023,12/14/2024,Inactive
1b8d88b9-b076-4002-b1b7-1e65c06d9743,Sturdy Bookends,CR43 7172 3760 3779 2578 6,Office,Stylish bookends to keep books organized on shelves.,8914,455.58,713.65,67.36,9/21/2022,7/26/2029,9/13/2028,Pending
26c20be8-c754-41e2-9085-d5ca9a441507,Weighted Jump Rope with Counter,MK76 941Q FPHF EKEK S93,Fitness,Jump rope that counts your jumps for tracking workouts.,2995,697.82,482.57,7.09,11/13/2030,7/13/2023,3/4/2022,Pending
5229abe1-64ba-4072-aaa1-84f618a5ebf2,Creamy Garlic Dressing,CZ84 7713 1221 6170 8103 7919,Food - Condiments,"Rich and creamy dressing with garlic flavor, perfect for salads.",3202,255.35,953.32,96.33,4/21/2025,12/6/2029,2/11/2029,Pending
d29985ff-9918-40d3-8cbf-8dd8c943c527,Chili Powder,KZ09 310W FUO4 LEN7 ZY8U,Food - Spices,Spicy chili powder to add heat to dishes.,6224,453.23,29.49,3.32,4/9/2030,2/24/2022,3/12/2027,Active
498b6147-4ff0-479b-82d7-9d64824d03a9,Smartphone Holder for Car,FO25 7774 0461 7157 38,Automotive,Secure phone mount for your vehicle's dashboard.,4003,391.51,533.85,9.82,10/11/2028,9/30/2024,11/14/2029,Pending
96358a46-22a0-47c0-ab7a-e995783db37e,Kids' Educational Tablet,FR91 1543 1822 03E5 QSRR VV2S T92,Electronics,Learning tablet with kid-friendly educational apps.,1507,59.42,703.85,1.71,1/14/2022,10/24/2023,12/30/2029,Active
6a3aba77-1e7d-4470-868a-69eda7c9b159,Canvas Tote Bag,SA19 2759 KVBH VPWF MJT3 L9OJ,Clothing - Accessories,"Durable canvas tote bag, perfect for everyday use.",1873,443.93,765.68,46.36,10/29/2022,5/1/2023,4/7/2022,Inactive
e5f3d598-e7b3-4649-8c81-354c490a41d8,Vegetable and Cheese Quesadillas,CY95 1459 0298 VMDX DKQO RWWR UC5D,Food - Frozen,Flour tortilla filled with cheese and a medley of vegetables.,7508,928.72,52.5,93.29,7/24/2029,11/21/2028,7/19/2023,Pending
7c0eeaef-f7bf-43b5-b364-a85f194bb06b,Radish Chips,MT84 HEQV 2748 87DZ ERTD I6QJ EWAH JCF,Food - Snacks,"Crispy baked radish chips, a healthy snack alternative.",2158,749.01,804.17,23.65,1/12/2028,12/21/2024,11/24/2027,Inactive
fceee40c-0a57-49c7-8de5-60e217734586,Banana Nut Muffins,BH80 AWNS YZJT CDXG PI8R JJ,Food - Bakery,"Moist, fluffy muffins packed with bananas and walnuts for a delightful breakfast or snack.",3565,118.57,694.07,93.28,10/26/2027,1/21/2026,2/26/2024,Inactive
b6acfbac-86de-4687-b56e-67c6952541a5,Reclining Camping Chair,BE82 7708 3115 9138,Outdoor,Foldable reclining camping chair with cup holder.,3869,784.97,427.61,35.74,4/11/2025,8/11/2023,1/29/2028,Active
9c371a32-02b4-4c78-b9c3-5642606e43ff,Sesame Seeds,GB70 WNOW 6708 4863 4194 42,Food - Baking,Crunchy seeds perfect for toppings and baking.,4887,353.09,6.53,36.58,11/2/2026,9/14/2029,7/27/2022,Active
ca9a1e09-c5b7-48a5-94b7-d100b7ae50c8,Chino Shorts,NL37 UCAB 8555 6558 64,Clothing - Bottoms,Classic chino shorts in a versatile color for summer adventures.,5404,106.01,9.77,1.26,3/30/2023,12/30/2026,4/24/2025,Pending
d7465349-4680-4c87-92c1-a984ae7228ff,Home Delivery Food Journal,GR29 1603 246C HFWX 6JNP ATLO RQX,Health,Track your meals and nutrition with this handy food journal.,9445,2.92,88.5,68.32,2/19/2026,9/13/2024,2/24/2029,Active
efe77a5b-7a3d-48e8-a256-7439b9bd8aff,Thai Basil Fried Rice,TN31 0272 8538 3709 9882 1573,Food - Frozen,Fragrant fried rice with authentic Thai basil and veggies.,8229,647.95,624.95,27.58,12/27/2030,10/17/2023,1/9/2024,Active
0a9a3fa7-dce9-4ce1-9bcc-66921961f1ac,Camping Chair,HU80 5161 0145 2835 8040 5990 2385,Outdoor,Portable folding camping chair with cup holder.,3525,245.58,812.34,94.36,4/21/2029,4/18/2026,2/22/2028,Active
f9f25bbc-b2a7-49b4-bbf1-8cb6357f5bb8,Oven Mitts,FR40 4512 6728 04I9 IBAT 9M4Q L27,Kitchen,Silicone oven mitts for safe handling of hot cookware.,634,193.45,116.09,17.1,3/20/2026,2/16/2028,2/1/2023,Inactive
0d4cd262-7dd5-4716-9e5b-39ba43aa2330,Peach Salsa,PS44 XZMO UZWQ EKP7 GAZW 8GB2 AVKU 1,Food - Dips,Sweet and spicy salsa made with fresh peaches.,7927,243.13,256.94,91.39,6/4/2027,8/30/2029,5/13/2028,Inactive
b72ae28e-4429-41ee-a21c-dff0a20752db,Pumpkin Puree,NL21 BWUX 1982 1249 21,Food - Canned Goods,"Canned pumpkin puree, perfect for pies and soups.",8743,762.95,774.14,29.84,5/30/2026,2/20/2025,1/14/2028,Active
bc82679b-6fff-464c-9995-f5f0f26072c5,Almond Flour Bread Mix,AD81 8108 2958 LBIO IIVG IKQA,Food - Baking,Gluten-free bread mix made with almond flour.,172,969.09,484.9,12.89,9/9/2027,5/19/2026,4/30/2024,Inactive
948920e7-b4df-4bc1-acb2-09380f210632,Casual Long Cardigan,RO02 UEKF 8VBJ ZSXG SMRR AX7J,Clothing - Outerwear,A cozy long cardigan designed for layering in any season.,6033,632.07,227.02,50.1,9/14/2029,8/30/2026,3/31/2027,Active
eda3261a-4786-49b0-8adf-19aaeecdcad5,Chewy Granola Bars,PL40 3138 6310 1126 2506 6259 0461,Food - Snacks,Oats and honey bars with a chewy texture and nutty flavor.,4751,571.8,929.15,39.85,4/1/2024,3/21/2022,7/22/2025,Active
804cb997-a809-42bb-af50-3e1c07dc0e2f,Field Journal,LU37 142W O8HQ WQJH UXVM,Books,Durable journal for nature observations and notes.,5718,46.79,286.63,71.43,1/29/2022,8/29/2026,11/16/2023,Active
e394b975-9996-413d-a7f3-ce3f20b58e7d,Oven-Baked Sweet Potato Fries,GT20 ZLKV BCMG AA0O 5LKT 6N09 FWTA,Food - Frozen Foods,"Crispy sweet potato fries, perfectly seasoned and baked to perfection.",1897,703.0,656.13,45.05,9/12/2025,11/25/2022,11/2/2023,Inactive
f4a61c1f-d1f3-45a4-aa4a-4d977b08fa17,Walnut Halves,FR70 3616 0217 64X6 OOUW RO1F D87,Food - Nuts,Fresh walnut halves for baking or snacking.,8901,413.05,479.55,88.09,7/3/2026,10/12/2030,6/13/2027,Pending
6e4ccaaf-253b-4e9b-b528-38cf87c5ff0e,Electric Meat Grinder,FR30 7634 5349 37LO EXMJ APDA 029,Kitchen,Powerful grinder for making sausage and burgers at home.,8582,151.03,549.74,43.15,4/8/2030,1/5/2027,12/15/2027,Pending
1614751f-b7f7-4db5-be4e-01c2f4cdabe0,Motion Sensor Light,ES95 9404 9975 2240 2375 2246,Home,Battery-operated motion sensor light for safety.,6456,116.42,758.35,38.71,2/18/2024,5/9/2027,6/18/2023,Pending
03accd51-410b-450e-9cf0-4686c6e109a6,Vegetable Chips,FR84 0153 3411 13CW CNWP VDMH 887,Food - Snacks,Crispy and crunchy snack made from assorted vegetables.,5043,429.29,364.79,68.95,12/12/2029,12/13/2024,10/11/2028,Pending
110f3e3b-fef1-4913-a306-f694f72a26ee,Dried Cranberries,FR68 2895 8524 70UV IXW5 CROQ H34,Food - Snacks,"Sweet and tart dried cranberries, great for salads and baking.",9685,356.65,839.38,69.81,3/28/2028,7/17/2024,11/14/2030,Inactive
b63c574a-cd30-4c1e-a105-4759d065b85b,Insulated Coffee Mug,TN31 8418 4251 6914 0014 3156,Kitchen,Double-walled mug to keep your drink hot for longer.,1253,45.6,25.22,12.87,5/20/2026,5/20/2028,6/18/2027,Active
09f6ec1a-91d7-488f-b831-f4b6eb8fcc1b,Almond Joy Protein Bars,FR74 2231 4621 22WB Z0BJ SAEM D18,Food - Snacks,Chocolate coconut protein bars inspired by the classic candy bar.,7076,670.63,449.69,24.95,6/7/2029,3/30/2024,4/12/2023,Inactive
f165c515-7862-447a-94fd-53e1489a229b,Baking Powder,IL34 1244 2290 7968 6341 666,Food - Baking Goods,Essential ingredient for baking fluffy cakes and pastries.,9883,81.9,696.49,82.06,3/23/2023,12/28/2027,11/17/2024,Inactive
3d360282-903a-4a3c-a0e9-c2dfe90e3a12,High-Speed HDMI Cable,GT98 YTSR CLGO VNYM H3DJ RQ54 6WPE,Electronics,Durable cable for connecting devices with high-definition video.,9124,855.74,56.79,77.02,10/5/2022,12/8/2026,11/5/2026,Pending
801c767d-c8c5-468f-9f6a-38a596d5a83b,Multi-Function Meat Tenderizer,AZ78 KQTY DGIY B5HC E8N8 O3JO FIFX,Kitchen,Kitchen tool for tenderizing meat to enhance flavors.,355,105.41,705.91,34.03,10/12/2025,1/24/2029,10/25/2022,Pending
bea50ca7-7863-4031-a176-8ca449075228,Diced Tomatoes (canned),MC05 7968 4843 40VG QD9R SINN S88,Food - Canned Goods,"Canned diced tomatoes, great base for sauces and soups.",9649,85.68,254.5,53.07,9/4/2026,4/17/2022,12/1/2029,Inactive
bc4b520d-845f-4af9-8422-467061e5b927,Pet Leash,FR72 7783 0495 42QT 6X4P TCJD A73,Pets,Durable pet leash with comfortable handle.,5306,332.38,642.52,0.54,3/19/2022,8/22/2025,5/22/2027,Active
5466f081-ff33-43f3-8fde-49c9359f4db6,Warm Wool Sweater,AD11 2230 9096 MLDG FFM3 WZIV,Clothing - Tops,Cozy wool sweater to keep you warm on chilly days.,5533,730.19,887.58,3.83,12/9/2023,10/25/2028,12/22/2027,Active
5a795e48-b1b5-4fd9-9bee-0351636b5b49,Almond Joy Protein Bars,DO14 GN6R 1510 3593 6327 8282 7240,Food - Snacks,Chocolate coconut protein bars inspired by the classic candy bar.,444,70.31,194.13,10.78,4/11/2030,11/16/2030,9/10/2022,Inactive
6d02d2d5-4854-4d8a-bce5-09064a6d72d0,Guitar Tuner,AL42 7919 7644 QRZS KOMQ RUJB DYFR,Music,Clip-on guitar tuner with LCD display.,8034,860.42,235.35,0.78,2/3/2026,1/22/2025,4/5/2026,Inactive
34748828-e634-45ea-ba09-63433efb905c,Instant Pot,CY63 3813 6666 9WWV UTD9 DHHD ODJM,Kitchen,7-in-1 multi-cooker for versatile cooking.,8170,0.45,927.52,5.82,5/27/2026,8/2/2026,5/9/2023,Pending
5d78b786-4485-44cf-b896-530a1761311b,Foot Massager,GI11 VIOF MNI1 ZNZP KUDM FUK,Health,Electric foot massager with heat settings.,4158,761.74,683.44,74.68,3/24/2025,10/18/2024,8/10/2022,Pending
a9c40ae8-4317-4f2f-9c3c-8e677d2b38ec,Pet Hair Vacuum Attachment,FR03 4043 3762 70XV VVFR CEXT L79,Pets,Special attachment for vacuum cleaners to remove pet hair easily.,1661,136.77,365.83,75.32,12/27/2022,5/30/2024,12/26/2024,Pending
cfa584dc-d604-4d08-a40a-c3acf58c6e80,Frozen Pizza,IE86 TXPL 3833 4404 8685 09,Food - Frozen Foods,Delicious frozen pizza with a variety of toppings.,1219,312.56,863.48,84.85,12/18/2022,4/16/2023,9/25/2022,Pending
a526acf4-595d-46b0-991b-5f06bed3a1a0,Black Bean Salsa,SK07 3024 0358 2949 4148 6999,Food - Snacks,Spicy salsa made with black beans and tomatoes.,1544,701.28,62.06,16.35,12/21/2022,8/12/2025,12/24/2025,Active
368c00e0-a738-4d61-a401-f601eaee8006,Italian Herbal Seasoning,LV21 VLCP SEYR TMBW AXLZ 6,Food - Spices,A fragrant blend of Italian herbs for pasta sauces and marinades.,417,0.89,703.69,43.91,8/16/2027,2/2/2027,11/16/2030,Inactive
38198a63-83f5-4f33-8e66-930f306485d9,Pita Bread,FR34 7462 9759 02FV DSH5 MTXK 172,Food - Bakery,"Soft pita bread, perfect for sandwiches or dips.",3305,61.78,913.58,49.83,4/15/2028,2/23/2024,12/6/2023,Pending
1e5dbde3-6ed6-4d91-b761-5554578512eb,Sesame Ginger Dressing,SA33 51JP MCJE QXXW YBU1 89P8,Food - Condiments,"Tangy dressing perfect for salads and marinades, with sesame and ginger flavors.",4829,842.02,978.23,1.25,2/4/2024,6/2/2028,6/26/2023,Inactive
16d1c518-8a1a-4ddd-b8cd-a17f15952d17,Snap-On Tupperware Set,BR49 8050 0526 4301 1711 2632 640P N,Kitchen,Durable and versatile food storage containers.,8453,519.13,127.75,9.91,5/9/2027,1/12/2029,3/12/2026,Inactive
cc2a4e68-acfd-46a0-bb0a-86748dd38b1d,Oven-Baked Chicken Tenders,GL96 1293 1183 1353 64,Food - Meat,"Crispy and juicy chicken tenders, perfect for dipping.",2072,727.7,782.91,98.85,11/26/2023,4/21/2022,1/22/2025,Active
d752a373-86de-4cfe-9192-b809121a908f,Roasted Vegetable Medley,BG60 LPVV 6128 93N9 61O3 H4,Food - Frozen Foods,A mix of frozen roasted vegetables for an easy side dish.,7950,160.7,488.38,51.25,2/14/2025,9/2/2026,11/14/2025,Pending
940b0fee-5fea-418f-81e1-084a4d585e55,Sweetened Condensed Milk,AZ15 VMZA PLPK UQOA UBRM O5BV 1QQE,Food - Baking Goods,Rich and creamy milk perfect for baking or desserts.,7797,703.35,665.92,44.98,7/1/2025,2/3/2022,4/22/2029,Active
32c766c6-ace2-47cd-a170-cb90397f7739,Smart Thermostat,AD23 2153 3839 YD3K SIVY UMTV,Smart Home,Wi-Fi enabled thermostat for energy-saving temperature control.,2917,99.76,185.32,85.18,3/29/2024,5/2/2027,7/8/2022,Pending
c03493b0-c2ba-4ad1-a38c-bb55db8ab944,Solar Garden Lights,MC19 8498 2276 12IW DVJH WQRF I90,Outdoor,Energy-efficient lights that charge during the day and illuminate at night.,7265,838.63,855.65,38.03,5/31/2023,10/17/2026,8/3/2023,Pending
4427aedd-5d1c-438a-b7a3-aecaabbd6f60,Antique Style Clock,PL11 8637 8591 4278 5080 1578 3580,Home,Nostalgic clock that adds charm to any room.,4837,681.52,530.54,25.46,12/24/2023,1/30/2028,4/14/2022,Active
5ecca3eb-f770-4dce-ade7-60ea42e47024,Electric Pressure Cooker,FR82 2105 8006 71ZN OQZF YINJ 054,Kitchen,"Multi-function pressure cooker that can sauté, steam, and slow cook.",3981,15.13,768.89,38.78,6/24/2023,4/26/2030,4/29/2022,Active
78917acf-0bac-4f38-bded-21a09906b586,Beach Cover-Up,CZ58 1996 1977 4465 7508 6005,Clothing - Swimwear,"Lightweight cover-up perfect for the beach, with a breezy design.",1394,776.16,318.58,59.68,3/8/2027,11/23/2029,12/18/2024,Active
3025feaf-1131-4b41-b161-db6507984de1,Vegetable Potstickers,SK13 0581 2717 6261 0890 0307,Food - Frozen Food,"Delicious vegetable dumplings, perfect for steaming or frying.",3410,860.84,308.46,97.32,12/2/2030,2/28/2028,2/4/2023,Active
aeee21d6-7d90-4fbf-8544-0f396b480c2c,Pumpkin Seeds,NO89 4655 9324 482,Food - Snacks,"Crunchy roasted pumpkin seeds, great for snacking.",1531,202.53,107.72,28.12,2/12/2028,9/15/2025,8/29/2023,Inactive
21243e03-ec60-4f83-9eda-2fcc894a35c2,Magnetic Whiteboard,LB40 1100 3KXU KDDO BTEJ JUD5 NVYX,Office,Reusable whiteboard for notes and reminders with magnetic backing.,7571,392.93,602.91,57.3,1/19/2028,9/15/2027,8/10/2028,Inactive
bdc723d1-a509-4aaf-95e0-d8b73941a42a,Mesh Laundry Bags Set,BR28 4781 0662 2154 9964 5875 029C Z,Home,Laundry bags perfect for delicates and organizing clothes.,8101,254.18,986.95,11.99,3/19/2022,6/28/2024,3/25/2029,Active
6b2050dc-5383-48c5-bf8e-e216dfca9a69,Almond Joy Bars,CY08 2617 0657 6YN7 YIVR 1OKL B5HL,Food - Confectionery,Chocolate-covered candy bars with coconut and almonds.,5811,796.85,520.63,61.78,3/12/2023,7/11/2023,9/3/2030,Active
a0a6912b-af60-4a96-9919-7045ac2e1584,Fashionable Fanny Pack,LT34 2676 9401 3620 0396,Clothing - Accessories,"A trendy fanny pack, perfect for hands-free outings.",4252,179.61,520.47,7.72,5/30/2022,5/16/2029,12/13/2025,Inactive
9cc4c9bf-2ba5-4d3b-9e06-7b1243c03d00,Roasted Red Pepper Hummus,KZ46 386R UZZI 78BI PQWT,Food - Dips,A creamy and flavorful hummus made with roasted red peppers.,7989,337.12,978.96,69.78,4/18/2026,7/6/2023,5/10/2027,Inactive
27541a10-2e77-46b8-bf7c-2151691112ca,Legging Pants,SE75 1820 4818 0774 6644 6414,Clothing - Activewear,Comfortable and stretchy legging pants perfect for workouts or daily wear.,2936,823.67,987.87,89.05,5/19/2026,2/23/2025,11/28/2025,Inactive
21fbe05f-41b5-4b6d-900c-0ce09eeabf6e,Ripped Boyfriend Jeans,DK85 5001 1169 0362 68,Clothing - Bottoms,"Stylish ripped boyfriend jeans for a relaxed, effortlessly cool vibe.",5908,297.67,638.21,55.93,11/29/2024,4/16/2030,2/16/2026,Inactive
22f37c2b-6022-492c-b84b-862109919a3c,Coconut Curry Lentil Soup,PL43 4443 4056 8377 6909 3968 4364,Food - Canned Goods,"A hearty soup made with lentils, coconut milk, and a blend of spices for a tropical flavor.",7355,277.93,591.46,98.76,10/18/2026,9/20/2027,8/12/2027,Inactive
3a397b75-ebe9-4354-82ed-c49aae7174f8,Men's Waterproof Hiking Boots,GT96 FZHL UZJY Y6FB GXYW SZID EOQ8,Footwear,Durable boots designed for outdoor hiking and activities.,7916,334.42,980.45,43.67,10/14/2023,4/11/2025,12/28/2024,Active
aba108bc-9b8d-48a1-a478-c03bb9a4fee3,Honey Mustard Dip,FR62 0393 8551 73RC XVLO BDIC U57,Food - Condiments,Sweet and tangy honey mustard dip for snacks.,4202,66.51,874.7,1.02,7/15/2027,1/24/2028,2/15/2022,Pending
8ecd7ae3-a40d-4a16-be0d-9f7a815975f0,Honey Almond Granola Bars,LB65 3955 KPFW CEED Z0XX JR7W AC09,Food - Snacks,Chewy granola bars made with honey and almonds.,1683,81.81,313.31,20.19,9/21/2030,3/18/2029,12/9/2026,Pending
34fca9da-987f-416f-a4e0-2f72d4206f28,Kale Caesar Salad Kit,GT70 HPQM WLFF O16C GKTO 1VWS UEQN,Food - Salads,Fresh kale with Caesar dressing and croutons.,1179,865.49,938.81,54.62,6/9/2029,3/19/2027,3/8/2025,Active
